bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
23	NM_001162418	chr2	-	124779182	124815101	124780314	124814959	15	124779182,124787148,124787352,124789417,124789890,124791759,124800396,124800594,124801110,124801920,124805289,124805483,124806878,124808105,124814825,	124780478,124787200,124787561,124789516,124789959,124791861,124800460,124800644,124801264,124802112,124805383,124805491,124806931,124808314,124815101,	0	Myef2	cmpl	cmpl	1,0,1,1,1,1,0,1,0,0,2,0,1,2,0,
23	NM_010852	chr2	-	124779182	124815101	124780314	124814959	16	124779182,124787148,124787352,124789003,124789417,124789890,124791759,124800396,124800594,124801110,124801920,124805289,124805483,124806878,124808105,124814825,	124780478,124787200,124787561,124789075,124789516,124789959,124791861,124800460,124800644,124801264,124802112,124805383,124805491,124806931,124808314,124815101,	0	Myef2	cmpl	cmpl	1,0,1,1,1,1,1,0,1,0,0,2,0,1,2,0,
1537	NM_001162934	chr2	+	124828132	124839282	124838895	124839144	2	124828132,124838841,	124828721,124839282,	0	Ctxn2	cmpl	cmpl	-1,0,
192	NM_183354	chr2	+	124844040	124921442	124845369	124920303	28	124844040,124845171,124845654,124851935,124852516,124857563,124860853,124862097,124862613,124865029,124869499,124876160,124877651,124878065,124879607,124881630,124885565,124886437,124891993,124894859,124897455,124905449,124909224,124909581,124911177,124917368,124919083,124920167,	124844074,124845654,124845762,124852067,124852592,124857659,124860993,124862208,124862725,124865157,124869584,124876312,124877759,124878189,124879709,124881786,124885665,124886549,124892134,124894966,124897538,124905593,124909356,124909693,124911264,124917504,124919151,124921442,	0	Slc12a1	cmpl	cmpl	-1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,2,0,0,2,1,1,1,2,2,0,2,
192	NM_001079690	chr2	+	124844040	124921442	124845369	124920303	28	124844040,124845171,124845654,124851935,124852516,124858113,124860853,124862097,124862613,124865029,124869499,124876160,124877651,124878065,124879607,124881630,124885565,124886437,124891993,124894859,124897455,124905449,124909224,124909581,124911177,124917368,124919083,124920167,	124844074,124845654,124845762,124852067,124852592,124858209,124860993,124862208,124862725,124865157,124869584,124876312,124877759,124878189,124879709,124881786,124885665,124886549,124892134,124894966,124897538,124905593,124909356,124909693,124911264,124917504,124919151,124921442,	0	Slc12a1	cmpl	cmpl	-1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,2,0,0,2,1,1,1,2,2,0,2,
1538	NM_001159646	chr2	+	124938688	124950490	124938712	124948854	7	124938688,124939204,124940606,124942413,124948289,124948510,124948797,	124938842,124939337,124940698,124942458,124948364,124948581,124950490,	0	Dut	cmpl	cmpl	0,1,2,1,1,1,0,
1538	NM_023595	chr2	+	124938955	124950490	124939188	124948854	6	124938955,124940606,124942413,124948289,124948510,124948797,	124939337,124940698,124942458,124948364,124948581,124950490,	0	Dut	cmpl	cmpl	0,2,1,1,1,0,
192	NM_007993	chr2	-	124992034	125197879	124993026	125197044	66	124992034,124994526,124997710,124999910,125000821,125001197,125003940,125004279,125006034,125006799,125008407,125008852,125010437,125012303,125012636,125013056,125016266,125019533,125020431,125021973,125023698,125026805,125029873,125032696,125033443,125034240,125035245,125035465,125037295,125037770,125039547,125041686,125043122,125043393,125050246,125051548,125052624,125053902,125054115,125055052,125055302,125056924,125059023,125060774,125061234,125061586,125062216,125063831,125065351,125069227,125070447,125073425,125075051,125078706,125080611,125081320,125086052,125089218,125094544,125104046,125158043,125159983,125168937,125170630,125196880,125197779,	124993416,124994701,124997942,125000030,125000950,125001314,125004063,125004405,125006241,125006925,125008539,125008975,125010557,125012420,125012702,125013206,125016392,125019653,125020560,125022090,125023824,125026928,125029999,125032768,125033602,125034363,125035371,125035534,125037460,125037893,125039670,125041812,125043245,125043516,125050372,125051674,125052747,125054028,125054241,125055181,125055428,125057152,125059149,125060825,125061372,125061706,125062342,125063957,125065405,125069380,125070570,125073548,125075177,125078826,125080752,125081506,125086211,125089344,125094670,125104244,125158139,125160079,125169036,125170713,125197230,125197879,	0	Fbn1	cmpl	cmpl	0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,-1,
192	NM_001081091	chr2	-	125254528	125316554	125254840	125312700	28	125254528,125257649,125257973,125260264,125260995,125263109,125268154,125270814,125273136,125275232,125277771,125279041,125279333,125280896,125281550,125286313,125292589,125294282,125296776,125302448,125304377,125305728,125309813,125311106,125311437,125311727,125312613,125316316,	125255838,125257762,125258130,125260368,125261092,125263274,125268296,125271465,125273268,125275505,125277915,125279168,125279462,125281006,125281673,125286512,125292753,125294374,125296924,125302649,125304517,125305872,125309982,125311331,125311510,125311831,125312707,125316554,	0	Cep152	cmpl	cmpl	1,2,1,2,1,1,0,0,0,0,0,2,2,0,0,2,0,1,0,0,1,1,0,0,2,0,0,-1,
1541	NM_199022	chr2	-	125318887	125415589	125321055	125414818	12	125318887,125330704,125340586,125343915,125346992,125348929,125357713,125361707,125370128,125371527,125386266,125414233,	125321211,125330958,125340760,125343976,125347161,125349050,125357765,125361761,125370248,125371591,125386337,125415589,	0	Shc4	cmpl	cmpl	0,1,1,0,2,1,0,0,0,2,0,0,
1541	NM_025613	chr2	+	125364540	125367083	125364632	125365112	1	125364540,	125367083,	0	Eid1	cmpl	cmpl	0,
192	NM_177608	chr2	-	125428426	125474311	125431705	125474063	18	125428426,125435254,125437237,125438825,125441719,125443169,125444254,125448634,125448872,125449606,125451712,125458815,125459249,125459547,125462849,125464616,125466993,125474039,	125432358,125435474,125437392,125439046,125441882,125443302,125444421,125448776,125449040,125449687,125451847,125458931,125459274,125459774,125462985,125464941,125467172,125474311,	0	Secisbp2l	cmpl	cmpl	1,0,1,2,1,0,1,0,0,0,0,1,0,1,0,2,0,0,
1542	NM_001285507	chr2	-	125521742	125550523	125523633	125550430	13	125521742,125525164,125526194,125527582,125530589,125530746,125531764,125533873,125534062,125536250,125539647,125541180,125550376,	125523778,125525223,125526277,125527680,125530642,125530925,125531939,125533951,125534173,125536376,125539725,125541294,125550523,	0	Cops2	cmpl	cmpl	2,0,1,2,0,1,0,0,0,0,0,0,0,
1542	NM_001285512	chr2	-	125521742	125550523	125523633	125534152	13	125521742,125525164,125526194,125527582,125530589,125530746,125531764,125533873,125534062,125536250,125539647,125541180,125550376,	125523778,125525223,125526277,125527680,125530642,125530925,125531939,125533951,125534200,125536376,125539725,125541294,125550523,	0	Cops2	cmpl	cmpl	2,0,1,2,0,1,0,0,0,-1,-1,-1,-1,
1542	NM_001285513	chr2	-	125521742	125550523	125523633	125534152	12	125521742,125525164,125526194,125527582,125530589,125530746,125531764,125533873,125534062,125539709,125541180,125550376,	125523778,125525223,125526277,125527680,125530642,125530925,125531939,125533951,125534152,125539725,125541294,125550523,	0	Cops2	cmpl	cmpl	2,0,1,2,0,1,0,0,0,-1,-1,-1,
1542	NM_009939	chr2	-	125521742	125550523	125523633	125550430	13	125521742,125525164,125526194,125527582,125530589,125530746,125531764,125533873,125534062,125536250,125539647,125541180,125550376,	125523778,125525223,125526277,125527680,125530642,125530925,125531939,125533951,125534152,125536376,125539725,125541294,125550523,	0	Cops2	cmpl	cmpl	2,0,1,2,0,1,0,0,0,0,0,0,0,
192	NM_175154	chr2	+	125550549	125675739	125550798	125674703	10	125550549,125569718,125579304,125584793,125588085,125621001,125622693,125638224,125666700,125674495,	125550818,125569807,125579428,125584884,125588232,125621100,125622846,125638435,125666902,125675739,	0	Galk2	cmpl	cmpl	0,2,1,2,0,0,0,0,1,2,
192	NM_001291002	chr2	+	125557663	125675739	125557773	125674703	10	125557663,125569718,125579304,125584793,125588085,125621001,125622693,125638224,125666700,125674495,	125557826,125569807,125579428,125584884,125588232,125621100,125622846,125638435,125666902,125675739,	0	Galk2	cmpl	cmpl	0,2,1,2,0,0,0,0,1,2,
2	NM_029455	chr2	-	125674923	125843445	125675068	125837692	17	125674923,125677696,125679336,125680407,125695268,125698677,125792340,125807443,125810434,125812423,125815431,125816020,125816444,125818286,125835710,125837671,125843351,	125675206,125677766,125679411,125680483,125695434,125698775,125792475,125807570,125810536,125812522,125815533,125816056,125816512,125818518,125835764,125837712,125843445,	0	Fam227b	cmpl	cmpl	0,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,-1,
1544	NM_008008	chr2	+	125726098	125782626	125727155	125781002	4	125726098,125726885,125779675,125780807,	125726291,125727441,125779779,125782626,	0	Fgf7	cmpl	cmpl	-1,0,1,0,
1545	NM_026981	chr2	+	125843581	125856718	125846037	125856415	5	125843581,125845986,125849850,125851210,125856167,	125843655,125846301,125849994,125851469,125856718,	0	Dtwd1	cmpl	cmpl	-1,0,0,0,1,
193	NM_001080944	chr2	-	126012413	126182994	126014250	126180851	28	126012413,126016715,126022302,126028817,126034395,126049456,126050208,126053196,126063605,126065924,126067106,126070153,126075101,126080681,126084242,126089028,126094631,126096748,126105727,126115588,126118797,126125313,126149683,126151076,126154048,126172068,126180820,126182921,	126014532,126016846,126022441,126029063,126034479,126049680,126050392,126053344,126063711,126066036,126067271,126070269,126075290,126080847,126084289,126089237,126094828,126096837,126105886,126115671,126118868,126125386,126149745,126151175,126154162,126172127,126180885,126182994,	0	Atp8b4	cmpl	cmpl	0,1,0,0,0,1,0,2,1,0,0,1,1,0,1,2,0,1,1,2,0,2,0,0,0,1,0,-1,
1548	NM_011978	chr2	+	126244464	126279684	126244595	126279377	10	126244464,126252977,126256118,126259187,126266142,126269300,126270289,126272346,126277692,126279200,	126245073,126253187,126256277,126259312,126266337,126269391,126270488,126272444,126277823,126279684,	0	Slc27a2	cmpl	cmpl	0,1,1,1,0,0,1,2,1,0,
1548	NM_008230	chr2	-	126285100	126310119	126285401	126310010	12	126285100,126286277,126289311,126293054,126293227,126294401,126295282,126295681,126297800,126298737,126307616,126309958,	126286127,126286379,126289410,126293145,126293390,126294468,126295426,126295816,126297923,126298851,126307789,126310119,	0	Hdc	cmpl	cmpl	0,0,0,2,1,0,0,0,0,0,1,0,
193	NM_001271468	chr2	-	126320347	126367033	126321670	126350018	9	126320347,126330669,126338003,126341508,126341949,126343673,126344995,126349910,126366796,	126321823,126330785,126338189,126341622,126342061,126343868,126345163,126350018,126367033,	0	Gabpb1	cmpl	cmpl	0,1,1,1,0,0,0,0,-1,
193	NM_001271467	chr2	-	126320347	126367033	126321670	126350018	10	126320347,126330669,126338003,126341508,126341949,126343673,126344995,126349910,126354431,126366796,	126321823,126330785,126338186,126341622,126342061,126343868,126345163,126350018,126354529,126367033,	0	Gabpb1	cmpl	cmpl	0,1,1,1,0,0,0,0,-1,-1,
193	NM_001271469	chr2	-	126320347	126367033	126321670	126350018	4	126320347,126344995,126349910,126366796,	126321823,126345163,126350018,126367033,	0	Gabpb1	cmpl	cmpl	0,0,0,-1,
193	NM_207669	chr2	-	126320347	126367033	126321670	126350018	9	126320347,126330669,126338003,126341508,126341949,126343673,126344995,126349910,126366796,	126321823,126330785,126338186,126341622,126342061,126343868,126345163,126350018,126367033,	0	Gabpb1	cmpl	cmpl	0,1,1,1,0,0,0,0,-1,
193	NM_010249	chr2	-	126330459	126367033	126330621	126350018	8	126330459,126338003,126341508,126341949,126343673,126344995,126349910,126366796,	126330785,126338189,126341622,126342061,126343868,126345163,126350018,126367033,	0	Gabpb1	cmpl	cmpl	1,1,1,0,0,0,0,-1,
193	NR_073183	chr2	-	126330459	126367033	126367033	126367033	6	126330459,126338003,126341508,126344995,126349910,126366796,	126330785,126338189,126341622,126345163,126350018,126367033,	0	Gabpb1	unk	unk	-1,-1,-1,-1,-1,-1,
193	NM_001271470	chr2	-	126330459	126367778	126330621	126350018	9	126330459,126338003,126341508,126341949,126343673,126344995,126349910,126354431,126367474,	126330785,126338186,126341622,126342061,126343868,126345163,126350018,126354529,126367778,	0	Gabpb1	cmpl	cmpl	1,1,1,0,0,0,0,-1,-1,
193	NM_001271492	chr2	-	126339188	126367033	126341503	126350018	6	126339188,126341949,126343673,126344995,126349910,126366796,	126341622,126342061,126343868,126345163,126350018,126367033,	0	Gabpb1	cmpl	cmpl	1,0,0,0,0,-1,
1549	NM_001252580	chr2	+	126398768	126450755	126409501	126450047	19	126398768,126409435,126411432,126416785,126420600,126423501,126425400,126427789,126428851,126429299,126433564,126438936,126439626,126442420,126443712,126446289,126447413,126449560,126449861,	126398928,126409605,126411610,126416871,126420763,126423544,126425545,126427952,126428996,126429523,126434122,126439017,126439889,126442633,126443923,126446526,126447556,126449693,126450755,	0	Usp8	cmpl	cmpl	-1,0,2,0,2,0,1,2,0,1,0,0,0,2,2,0,0,2,0,
1549	NM_019729	chr2	+	126398768	126450755	126409501	126450047	19	126398768,126409435,126411465,126416785,126420600,126423501,126425400,126427789,126428851,126429299,126433564,126438936,126439626,126442420,126443712,126446289,126447413,126449560,126449861,	126398928,126409605,126411610,126416871,126420763,126423544,126425545,126427952,126428996,126429523,126434122,126439017,126439889,126442633,126443923,126446526,126447556,126449693,126450755,	0	Usp8	cmpl	cmpl	-1,0,2,0,2,0,1,2,0,1,0,0,0,2,2,0,0,2,0,
1549	NM_029163	chr2	-	126452490	126474901	126452892	126474728	7	126452490,126461311,126467164,126469339,126471371,126471828,126474660,	126453132,126461444,126467307,126469549,126471567,126472011,126474901,	0	Usp50	cmpl	cmpl	0,2,0,0,2,2,0,
193	NM_001164325	chr2	-	126482998	126567702	126484266	126567417	39	126482998,126486672,126486883,126488551,126488907,126489102,126490609,126490753,126492563,126494026,126496457,126498729,126501603,126504136,126506128,126508200,126511277,126512604,126513910,126515416,126516852,126517074,126518155,126520450,126521569,126522637,126525128,126526896,126528775,126532184,126534296,126535740,126537514,126539937,126541339,126542783,126546083,126549853,126567414,	126484397,126486779,126486935,126488757,126488990,126489386,126490675,126490804,126492589,126494061,126496525,126498820,126501671,126504849,126506261,126508385,126511404,126512779,126514189,126515545,126516996,126517230,126518384,126520731,126521704,126522778,126525182,126527031,126528876,126532257,126534420,126535915,126537686,126540062,126541553,126542982,126546122,126549933,126567702,	0	Trpm7	cmpl	cmpl	1,2,1,2,0,1,1,1,2,0,1,0,1,2,1,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,0,1,0,2,2,0,0,
193	NM_021450	chr2	-	126482998	126567702	126484266	126567417	39	126482998,126486672,126486883,126488551,126488907,126489102,126490609,126490753,126492563,126494026,126496457,126498729,126501603,126504136,126506128,126508200,126511277,126512604,126513910,126515416,126516852,126517074,126518155,126520450,126521569,126522637,126525128,126526896,126528775,126532184,126534296,126535740,126537514,126539937,126541339,126542783,126546083,126549853,126567414,	126484397,126486779,126486935,126488757,126488990,126489386,126490675,126490804,126492589,126494061,126496528,126498820,126501671,126504849,126506261,126508385,126511404,126512779,126514189,126515545,126516996,126517230,126518384,126520731,126521704,126522778,126525182,126527031,126528876,126532257,126534420,126535915,126537686,126540062,126541553,126542982,126546122,126549933,126567702,	0	Trpm7	cmpl	cmpl	1,2,1,2,0,1,1,1,2,0,1,0,1,2,1,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,0,1,0,2,2,0,0,
193	NM_023220	chr2	-	126581835	126624676	126585652	126624453	15	126581835,126596350,126599546,126604083,126604972,126608651,126609240,126611079,126611758,126614896,126617186,126617728,126618257,126619189,126624387,	126585727,126596511,126599621,126604186,126605029,126608726,126609322,126611181,126611855,126615048,126617320,126617818,126618440,126619309,126624676,	0	Sppl2a	cmpl	cmpl	0,1,1,0,0,0,2,2,1,2,0,0,0,0,0,
1550	NR_106202	chr2	-	126593690	126593826	126593826	126593826	1	126593690,	126593826,	0	Mir3473g	unk	unk	-1,
193	NM_175550	chr2	+	126700151	126761255	126700194	126758143	21	126700151,126703231,126705610,126710726,126719612,126724970,126726484,126729226,126734861,126735087,126737588,126738286,126738483,126740700,126743620,126747621,126751702,126752966,126754710,126756312,126757982,	126700341,126703303,126705734,126710800,126719734,126725130,126726651,126729300,126734984,126735197,126737728,126738399,126738602,126741003,126743735,126747745,126751961,126753479,126754901,126756470,126761255,	0	Ap4e1	cmpl	cmpl	0,0,0,1,0,2,0,2,1,1,0,2,1,0,0,1,2,0,0,2,1,
1552	NM_026678	chr2	+	126762097	126788525	126772087	126788434	8	126762097,126771970,126774372,126777403,126778285,126783479,126786526,126788175,	126762171,126772099,126774491,126777523,126778383,126783587,126786698,126788525,	0	Blvra	cmpl	cmpl	-1,0,0,2,2,1,1,2,
1552	NM_144818	chr2	-	126795250	126825395	126795661	126825308	18	126795250,126797286,126797544,126798794,126799925,126805000,126807972,126808946,126809517,126812565,126813480,126814977,126816271,126816991,126817555,126818544,126818925,126825289,	126795721,126797362,126797636,126798911,126800099,126805111,126808095,126809053,126809666,126812768,126813572,126815167,126816396,126817127,126817648,126818635,126819163,126825395,	0	Ncaph	cmpl	cmpl	0,2,0,0,0,0,0,1,2,0,1,0,1,0,0,2,1,0,
1552	NM_001163528	chr2	-	126830209	126834031	126831997	126833641	2	126830209,126833964,	126833655,126834031,	0	Itpripl1	cmpl	cmpl	0,-1,
1552	NM_001163527	chr2	-	126830209	126834898	126831997	126833641	2	126830209,126834655,	126833655,126834898,	0	Itpripl1	cmpl	cmpl	0,-1,
1553	NM_198630	chr2	-	126877795	126899721	126878115	126878718	2	126877795,126899615,	126878955,126899721,	0	1810024B03Rik	cmpl	cmpl	0,-1,
1553	NM_177214	chr2	+	126899844	126931892	126899934	126931653	45	126899844,126900414,126902134,126903040,126903789,126906247,126907489,126907794,126908053,126908669,126908832,126909313,126909793,126910469,126913185,126913571,126916021,126916523,126917446,126917735,126918385,126919317,126919585,126919982,126920499,126920926,126921326,126921574,126921954,126923127,126923846,126924341,126924620,126924940,126926404,126927400,126927899,126928180,126928901,126929263,126929499,126929940,126930179,126931319,126931509,	126899979,126900578,126902306,126903233,126903845,126906346,126907642,126907894,126908190,126908753,126909006,126909451,126909949,126910640,126913379,126913695,126916171,126916634,126917578,126917924,126918583,126919470,126919666,126920066,126920606,126921045,126921481,126921764,126922128,126923288,126924074,126924533,126924799,126925092,126926513,126927509,126928089,126928345,126929023,126929407,126929676,126930101,126930261,126931412,126931892,	0	Snrnp200	cmpl	cmpl	0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,2,1,2,0,1,1,0,0,0,2,0,0,
1553	NM_025296	chr2	-	126932378	126939257	126934237	126939061	7	126932378,126936353,126937163,126937853,126938042,126938450,126938922,	126934478,126936441,126937365,126937942,126938154,126938599,126939257,	0	Ciao1	cmpl	cmpl	2,1,0,1,0,1,0,
1553	NM_175145	chr2	+	126939415	126952205	126940006	126948705	4	126939415,126939932,126947445,126948397,	126939525,126940250,126947610,126952205,	0	Tmem127	cmpl	cmpl	-1,0,1,1,
1553	NM_139308	chr2	+	126961669	126990375	126962022	126988732	8	126961669,126975535,126975972,126982212,126982398,126983591,126986924,126988547,	126962321,126975744,126976022,126982323,126982481,126983691,126987009,126990375,	0	Stard7	cmpl	cmpl	0,2,1,0,0,2,0,1,
1554	NM_010090	chr2	+	127027599	127029818	127027678	127029236	4	127027599,127028217,127028689,127029021,	127028078,127028339,127028909,127029818,	0	Dusp2	cmpl	cmpl	0,1,0,1,
1554	NM_172539	chr2	+	127030079	127049096	127033799	127048215	9	127030079,127033791,127035394,127036890,127037381,127038588,127041604,127041898,127047781,	127030326,127033917,127035456,127036984,127037499,127038770,127041686,127042053,127049096,	0	Astl	cmpl	cmpl	-1,0,1,0,1,2,1,2,1,
1554	NM_001291003	chr2	+	127033076	127049096	127033137	127048215	9	127033076,127033791,127035394,127036890,127037381,127038588,127041604,127041898,127047781,	127033192,127033917,127035456,127036984,127037499,127038770,127041686,127042053,127049096,	0	Astl	cmpl	cmpl	0,1,1,0,1,2,1,2,1,
1554	NM_009633	chr2	+	127054726	127058662	127055005	127056367	1	127054726,	127058662,	0	Adra2b	cmpl	cmpl	0,
1554	NM_001081089	chr2	+	127116639	127127533	127118749	127127402	22	127116639,127118681,127118933,127119686,127120125,127120437,127122295,127122723,127123103,127123298,127123812,127124090,127124412,127125026,127125172,127125518,127125828,127126232,127126447,127126651,127126915,127127285,	127116662,127118812,127119047,127119760,127120230,127120566,127122395,127122857,127123203,127123511,127123935,127124173,127124531,127125097,127125431,127125667,127125906,127126364,127126568,127126717,127126971,127127533,	0	Gpat2	cmpl	cmpl	-1,0,0,0,2,2,2,0,2,0,0,0,2,1,0,1,0,0,0,1,1,0,
1554	NM_029629	chr2	-	127127655	127136006	127127784	127133559	8	127127655,127127986,127128177,127129553,127129950,127131826,127133314,127135857,	127127847,127128074,127128286,127129713,127130010,127132043,127133565,127136006,	0	Fahd2a	cmpl	cmpl	0,2,1,0,0,2,0,-1,
1555	NR_110989	chr2	-	127147938	127213535	127213535	127213535	9	127147938,127150770,127151423,127151873,127156488,127156789,127157294,127202269,127213216,	127149829,127150833,127151528,127151981,127156559,127156859,127157415,127202435,127213535,	0	Kcnip3	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,
1555	NM_019789	chr2	-	127147938	127212833	127149781	127212693	9	127147938,127150770,127151423,127151873,127156488,127156789,127157294,127202269,127212678,	127149829,127150833,127151528,127151981,127156559,127156859,127157419,127202435,127212833,	0	Kcnip3	cmpl	cmpl	0,0,0,0,1,0,1,0,0,
1555	NM_001291005	chr2	-	127147938	127212833	127149781	127212781	9	127147938,127150770,127151423,127151873,127156488,127156789,127157294,127202269,127212678,	127149829,127150833,127151528,127151981,127156559,127156859,127157415,127202435,127212833,	0	Kcnip3	cmpl	cmpl	0,0,0,0,1,0,2,1,0,
1555	NM_001111331	chr2	-	127147938	127173940	127149781	127173548	8	127147938,127150770,127151423,127151873,127156488,127156789,127157294,127173445,	127149829,127150833,127151528,127151981,127156559,127156859,127157419,127173940,	0	Kcnip3	cmpl	cmpl	0,0,0,0,1,0,1,0,
1555	NM_138750	chr2	-	127218393	127232858	127220195	127232761	24	127218393,127220186,127220572,127220840,127221560,127221804,127222144,127222545,127223249,127224177,127226265,127226487,127226985,127227983,127228396,127228770,127229698,127230102,127230623,127230963,127231217,127231436,127231952,127232517,	127220045,127220259,127220679,127220930,127221629,127221885,127222198,127222638,127223321,127224324,127226350,127226579,127227109,127228136,127228556,127228834,127229773,127230308,127230713,127231027,127231338,127231639,127232002,127232858,	0	Prom2	cmpl	cmpl	-1,2,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,1,1,0,2,0,1,0,
1555	NM_178047	chr2	-	127218393	127232858	127220195	127232761	24	127218393,127220186,127220572,127220840,127221560,127221804,127222144,127222545,127223249,127224177,127226265,127226487,127226985,127227983,127228396,127228770,127229698,127230102,127230623,127230963,127231217,127231436,127231952,127232517,	127220045,127220217,127220679,127220930,127221629,127221885,127222198,127222638,127223321,127224324,127226350,127226579,127227109,127228136,127228556,127228834,127229773,127230308,127230713,127231027,127231338,127231639,127232002,127232858,	0	Prom2	cmpl	cmpl	-1,2,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,1,1,0,2,0,1,0,
194	NM_028141	chr2	-	127266973	127276118	127268375	127272949	6	127266973,127270044,127272337,127272916,127273299,127276070,	127269385,127270158,127272464,127272987,127273516,127276118,	0	Zfp661	cmpl	cmpl	1,1,0,0,-1,-1,
194	NM_001111029	chr2	-	127266975	127276118	127268375	127272949	5	127266975,127270044,127272337,127272916,127276070,	127269385,127270158,127272464,127272987,127276118,	0	Zfp661	cmpl	cmpl	1,1,0,0,-1,
1556	NM_029963	chr2	+	127278866	127295427	127278868	127295294	12	127278866,127282135,127283254,127285884,127287104,127288340,127289626,127291452,127292269,127292818,127293825,127295069,	127278926,127282222,127283392,127286010,127287338,127288375,127289717,127291499,127292327,127292881,127293962,127295427,	0	Mrps5	cmpl	cmpl	0,1,1,1,1,1,0,1,0,1,1,0,
1556	NM_010762	chr2	-	127324666	127348136	127326420	127347574	4	127324666,127330029,127331661,127347481,	127326495,127330155,127331829,127348136,	0	Mal	cmpl	cmpl	0,0,0,0,
1556	NM_001171187	chr2	-	127324666	127348136	127326420	127347574	3	127324666,127330029,127347481,	127326495,127330155,127348136,	0	Mal	cmpl	cmpl	0,0,0,
194	NM_145532	chr2	-	127395830	127421338	127397301	127421307	4	127395830,127400277,127403709,127421196,	127397364,127400400,127403877,127421338,	0	Mall	cmpl	cmpl	0,0,0,0,
1557	NM_001291012	chr2	-	127432172	127480332	127432356	127480295	20	127432172,127434512,127437336,127439440,127445413,127447532,127449119,127451016,127452602,127455219,127457464,127459611,127461055,127461699,127463541,127465338,127468709,127470544,127471503,127480226,	127432629,127434557,127437410,127439553,127445513,127447609,127449202,127451127,127452677,127455348,127457559,127459699,127461098,127461833,127463643,127465540,127468834,127470605,127471577,127480332,	0	Nphp1	cmpl	cmpl	0,0,1,2,1,2,0,0,0,0,1,0,2,0,0,2,0,2,0,0,
1557	NM_001291013	chr2	-	127432172	127480332	127432356	127480295	20	127432172,127434512,127437336,127439440,127445413,127447532,127449119,127451016,127452602,127455219,127457464,127459611,127461055,127461699,127463541,127465338,127468709,127470544,127471503,127480226,	127432629,127434557,127437410,127439553,127445513,127447609,127449202,127451127,127452677,127455348,127457559,127459696,127461098,127461833,127463643,127465540,127468834,127470605,127471577,127480332,	0	Nphp1	cmpl	cmpl	0,0,1,2,1,2,0,0,0,0,1,0,2,0,0,2,0,2,0,0,
1557	NM_016902	chr2	-	127432172	127480332	127432356	127480295	20	127432172,127434512,127437336,127439440,127445413,127447532,127449119,127451016,127452602,127455219,127457464,127459611,127461055,127461699,127463541,127465338,127468709,127470544,127471503,127480226,	127432629,127434557,127437410,127439553,127445513,127447609,127449202,127451127,127452677,127455348,127457562,127459699,127461098,127461833,127463643,127465540,127468834,127470605,127471577,127480332,	0	Nphp1	cmpl	cmpl	0,0,1,2,1,2,0,0,0,0,1,0,2,0,0,2,0,2,0,0,
1557	NR_015476	chr2	-	127482817	127483929	127483929	127483929	2	127482817,127483574,	127483273,127483929,	0	1500011K16Rik	unk	unk	-1,-1,
1557	NM_009772	chr2	-	127491640	127523300	127492683	127523186	25	127491640,127494458,127495622,127495914,127496249,127496720,127497666,127499249,127500407,127502049,127504388,127505269,127506078,127506279,127507529,127508692,127510653,127513115,127513382,127515399,127516547,127518741,127520878,127521118,127523160,	127492879,127494565,127495791,127496072,127496411,127496836,127497810,127499452,127500495,127502224,127504470,127505366,127506189,127506408,127507588,127508919,127510805,127513297,127513435,127515500,127516591,127518938,127521017,127521178,127523300,	0	Bub1	cmpl	cmpl	2,0,2,0,0,1,1,2,1,0,2,1,1,1,2,0,1,2,0,1,2,0,2,2,0,
1557	NM_001113179	chr2	-	127491640	127523300	127492683	127523186	25	127491640,127494458,127495622,127495914,127496249,127496720,127497666,127499249,127500407,127502049,127504388,127505269,127506078,127506279,127507529,127508692,127510653,127513115,127513382,127515399,127516547,127518741,127520878,127521118,127523160,	127492879,127494565,127495791,127496072,127496411,127496836,127497810,127499452,127500495,127502224,127504470,127505366,127506189,127506408,127507588,127508919,127510805,127513300,127513435,127515500,127516591,127518938,127521017,127521178,127523300,	0	Bub1	cmpl	cmpl	2,0,2,0,0,1,1,2,1,0,2,1,1,1,2,0,1,2,0,1,2,0,2,2,0,
