bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
175	NM_009399	chr1	+	107608269	107675528	107608298	107672413	10	107608269,107635689,107636876,107641197,107645215,107647416,107649024,107652546,107654537,107672066,	107608376,107635771,107637002,107641341,107645309,107647511,107649138,107652599,107655282,107675528,	0	Tnfrsf11a	cmpl	cmpl	0,0,1,1,1,2,1,1,0,1,
1407	NM_001122675	chr1	+	107817952	107861624	107818336	107858815	13	107817952,107828477,107831646,107833561,107839248,107843545,107845765,107847394,107849272,107850746,107851210,107854949,107857298,	107819254,107828589,107831723,107833633,107839361,107843640,107845849,107847452,107849405,107850811,107851305,107855078,107861624,	0	Zcchc2	cmpl	cmpl	0,0,1,0,0,2,1,1,2,0,2,1,1,
1407	NM_001122676	chr1	+	107817952	107861624	107818336	107859710	14	107817952,107828477,107831646,107833561,107839248,107843545,107845765,107847394,107849272,107850746,107851210,107854949,107857298,107859642,	107819254,107828589,107831723,107833633,107839361,107843640,107845849,107847452,107849405,107850811,107851305,107855078,107858780,107861624,	0	Zcchc2	cmpl	cmpl	0,0,1,0,0,2,1,1,2,0,2,1,1,1,
1408	NR_040630	chr1	-	107980171	107999071	107999071	107999071	3	107980171,107991109,107998886,	107980294,107991346,107999071,	0	Gm20753	unk	unk	-1,-1,-1,
21	NM_133821	chr1	+	107999415	108221792	107999550	108220887	17	107999415,108108909,108114537,108146395,108166283,108166986,108170923,108172406,108174631,108178078,108191787,108196560,108203707,108207864,108213873,108217220,108219675,	108000994,108109106,108114663,108146562,108166430,108167217,108171126,108172467,108174727,108178234,108191988,108196723,108203838,108207969,108214068,108217449,108221792,	0	Phlpp1	cmpl	cmpl	0,1,0,0,2,2,2,1,2,2,2,2,0,2,2,2,0,
176	NM_009741	chr1	-	108365722	108541837	108370810	108540427	2	108365722,108539851,	108370945,108541837,	0	Bcl2	cmpl	cmpl	0,0,
1411	NR_106164	chr1	-	108374042	108374178	108374178	108374178	1	108374042,	108374178,	0	Mir3473f	unk	unk	-1,
1413	NM_177410	chr1	-	108539711	108541837	108539827	108540427	1	108539711,	108541837,	0	Bcl2	cmpl	cmpl	0,
1413	NM_027534	chr1	-	108547956	108587289	108552448	108587198	10	108547956,108555175,108562093,108566877,108571215,108575034,108575317,108580758,108582990,108587090,	108552568,108555277,108562177,108566961,108571407,108575130,108575383,108580815,108583080,108587289,	0	Kdsr	cmpl	cmpl	0,0,0,0,0,0,0,0,0,0,
1413	NM_001316750	chr1	-	108558748	108587289	108558860	108587198	9	108558748,108562093,108566877,108571215,108575034,108575317,108580758,108582990,108587090,	108558887,108562177,108566961,108571407,108575130,108575383,108580815,108583080,108587289,	0	Kdsr	cmpl	cmpl	0,0,0,0,0,0,0,0,0,
1413	NM_009190	chr1	-	108598334	108624272	108599993	108623994	11	108598334,108601553,108604816,108606515,108607508,108608050,108610212,108614249,108617475,108619224,108623967,	108600095,108601694,108605036,108606597,108607657,108608207,108610332,108614317,108617632,108619336,108624272,	0	Vps4b	cmpl	cmpl	0,0,2,1,2,1,1,2,1,0,0,
1414	NM_009257	chr1	+	108688726	108710895	108697829	108709540	7	108688726,108697828,108699796,108702589,108703556,108707722,108709147,	108688807,108697997,108699934,108702707,108703699,108707890,108710895,	0	Serpinb5	cmpl	cmpl	-1,0,0,0,1,0,0,
1414	NM_027971	chr1	+	108761995	108784625	108774093	108784344	8	108761995,108774075,108776670,108777108,108778248,108781237,108782868,108783939,	108762111,108774261,108776802,108777246,108778366,108781380,108783036,108784625,	0	Serpinb12	cmpl	cmpl	-1,0,0,0,0,1,0,0,
1414	NM_001199213	chr1	+	108766503	108784627	108774093	108784344	8	108766503,108774075,108776670,108777108,108778248,108781237,108782868,108783939,	108766549,108774261,108776802,108777246,108778366,108781380,108783036,108784627,	0	Serpinb12	cmpl	cmpl	-1,0,0,0,0,1,0,0,
1415	NM_172852	chr1	+	108808530	108828742	108809701	108828368	8	108808530,108809684,108810359,108823335,108823826,108826112,108826434,108827966,	108808576,108809866,108810416,108823464,108823944,108826255,108826590,108828742,	0	Serpinb13	cmpl	cmpl	-1,0,0,0,0,1,0,0,
1415	NM_009126	chr1	-	108873133	108879850	108873562	108879317	8	108873133,108874589,108875019,108876036,108876873,108878555,108879155,108879839,	108873967,108874745,108875162,108876154,108876996,108878612,108879342,108879850,	0	Serpinb3a	cmpl	cmpl	0,0,1,0,0,0,0,-1,
1415	NM_201376	chr1	-	108905739	108911027	108905739	108911027	7	108905739,108906764,108907198,108908220,108909128,108910284,108910865,	108906144,108906920,108907341,108908338,108909251,108910341,108911027,	0	Serpinb3d	cmpl	cmpl	0,0,1,0,0,0,0,
1416	NM_198680	chr1	-	108981507	108988661	108981915	108987324	8	108981507,108982958,108983391,108984376,108985214,108986567,108987162,108988626,	108982320,108983114,108983534,108984494,108985337,108986624,108987349,108988661,	0	Serpinb3b	cmpl	cmpl	0,0,1,0,0,0,0,-1,
1417	NM_201363	chr1	-	109098747	109105918	109099175	109104561	8	109098747,109100199,109100629,109101644,109102481,109103808,109104399,109105873,	109099577,109100355,109100772,109101762,109102604,109103865,109104586,109105918,	0	Serpinb3c	cmpl	cmpl	0,0,1,0,0,0,0,-1,
1418	NM_025867	chr1	+	109189860	109208022	109196942	109207554	8	109189860,109196924,109198335,109199700,109201621,109204319,109205051,109207152,	109189906,109197110,109198395,109199820,109201739,109204462,109205207,109208022,	0	Serpinb11	cmpl	cmpl	-1,0,0,0,0,1,0,0,
1418	NM_027548	chr1	+	109250235	109280236	109255795	109279554	8	109250235,109255777,109262282,109262873,109273538,109275654,109277722,109279155,	109250279,109255963,109262333,109262990,109273656,109275797,109277869,109280236,	0	Serpinb7	cmpl	cmpl	-1,0,0,0,0,1,0,0,
1419	NM_001174170	chr1	+	109338969	109353147	109343019	109352488	8	109338969,109343010,109347198,109349693,109350238,109350611,109351343,109352083,	109339025,109343187,109347318,109349822,109350356,109350754,109351508,109353147,	0	Serpinb2	cmpl	cmpl	-1,0,0,0,0,1,0,0,
1419	NM_011111	chr1	+	109339056	109353147	109343019	109352488	8	109339056,109343010,109347198,109349693,109350238,109350611,109351343,109352083,	109339131,109343187,109347318,109349822,109350356,109350754,109351508,109353147,	0	Serpinb2	cmpl	cmpl	-1,0,0,0,0,1,0,0,
1419	NM_001160307	chr1	+	109356549	109376818	109363054	109374619	7	109356549,109362991,109363539,109365973,109368434,109369738,109374214,	109356638,109363057,109363677,109366091,109368577,109369894,109376818,	0	Serpinb10	cmpl	cmpl	-1,0,0,0,1,0,0,
1419	NM_198028	chr1	+	109356549	109376818	109360037	109374619	8	109356549,109359909,109362991,109363539,109365973,109368434,109369738,109374214,	109356638,109360085,109363057,109363677,109366091,109368577,109369894,109376818,	0	Serpinb10	cmpl	cmpl	-1,0,0,0,0,1,0,0,
1419	NM_001159748	chr1	+	109417552	109433697	109425016	109433501	6	109417552,109425001,109426446,109430346,109432150,109433330,	109417834,109425184,109426584,109430464,109432293,109433697,	0	Serpinb8	cmpl	cmpl	-1,0,0,0,1,0,
1419	NM_011459	chr1	+	109417552	109436525	109425016	109434872	7	109417552,109425001,109426446,109430346,109432150,109433330,109434467,	109417834,109425184,109426584,109430464,109432293,109433483,109436525,	0	Serpinb8	cmpl	cmpl	-1,0,0,0,1,0,0,
1422	NR_102307	chr1	+	109744805	109778494	109778494	109778494	5	109744805,109764255,109765104,109769254,109776695,	109744899,109764369,109765212,109769358,109778494,	0	D830032E09Rik	unk	unk	-1,-1,-1,-1,-1,
1422	NR_102306	chr1	+	109744805	109778494	109778494	109778494	4	109744805,109765104,109769254,109776695,	109744899,109765212,109769358,109778494,	0	D830032E09Rik	unk	unk	-1,-1,-1,-1,
179	NM_001316743	chr1	+	111810446	111967450	111821726	111965902	12	111810446,111821532,111876363,111880395,111888541,111893156,111912466,111925817,111926774,111927567,111936250,111965408,	111810598,111821936,111876658,111880515,111888709,111893344,111912720,111925954,111926896,111927685,111936502,111967450,	0	Cdh7	cmpl	cmpl	-1,0,0,1,1,1,0,2,1,0,1,1,
179	NM_001316744	chr1	+	111810848	111967450	111825362	111965902	13	111810848,111821532,111825242,111876363,111880395,111888541,111893156,111912466,111925817,111926774,111927567,111936250,111965408,	111811438,111821936,111825398,111876658,111880515,111888709,111893344,111912720,111925954,111926896,111927685,111936502,111967450,	0	Cdh7	cmpl	cmpl	-1,-1,0,0,1,1,1,0,2,1,0,1,1,
179	NM_172853	chr1	+	111811269	111967450	111821726	111965902	12	111811269,111821532,111876363,111880395,111888541,111893156,111912466,111925817,111926774,111927567,111936250,111965408,	111811438,111821936,111876658,111880515,111888709,111893344,111912720,111925954,111926896,111927685,111936502,111967450,	0	Cdh7	cmpl	cmpl	-1,0,0,1,1,1,0,2,1,0,1,1,
180	NM_001081386	chr1	-	112716741	112804919	112717244	112782307	12	112716741,112720731,112722929,112735605,112747094,112752542,112753302,112757380,112759692,112776670,112782115,112804793,	112717735,112720983,112723047,112735727,112747216,112752796,112753487,112757545,112759812,112776962,112782419,112804919,	0	Cdh19	cmpl	cmpl	1,1,0,1,2,0,1,1,1,0,0,-1,
1452	NM_001081316	chr1	-	113686248	113692465	113686726	113690350	2	113686248,113691641,	113691187,113692465,	0	Dsel	cmpl	cmpl	0,-1,
185	NM_001077425	chr1	+	117512683	118408221	117512683	118408221	24	117512683,117728476,117742687,117887668,117916754,117929097,117945120,117984939,118011852,118015810,118049388,118086999,118119881,118239633,118256018,118256327,118269731,118274055,118282539,118345659,118351780,118398998,118405410,118408027,	117512765,117728581,117742881,117887816,117916958,117929282,117945261,117985204,118012002,118015982,118049495,118087119,118120082,118239790,118256146,118256498,118269950,118274295,118282764,118345790,118351865,118399217,118405482,118408221,	0	Cntnap5a	cmpl	cmpl	0,1,1,0,1,1,0,0,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1,
1501	NM_011650	chr1	-	120126063	120138678	120128349	120138612	6	120126063,120132236,120132745,120136290,120137318,120138546,	120128583,120132316,120132861,120136387,120137412,120138678,	0	Tsn	cmpl	cmpl	0,1,2,1,0,0,
1501	NM_026472	chr1	+	120149388	120161377	120149438	120160487	7	120149388,120151127,120155170,120156898,120158151,120159889,120160295,	120149543,120151271,120155279,120157110,120158208,120160024,120161377,	0	Nifk	cmpl	cmpl	0,0,0,1,0,0,0,
187	NM_029709	chr1	+	120216603	120437008	120247269	120434540	37	120216603,120246985,120287346,120288732,120290011,120292073,120295425,120299317,120325179,120327193,120328847,120330398,120331365,120332441,120333027,120334485,120336360,120337117,120337751,120349372,120352842,120366811,120369220,120370647,120372938,120375410,120378632,120379558,120387531,120388556,120398394,120406366,120408818,120417966,120427923,120429910,120434453,	120217067,120247464,120287425,120288836,120290103,120292149,120295523,120299385,120325332,120327267,120328940,120330544,120331501,120332512,120333087,120334563,120336528,120337167,120337922,120349480,120353001,120366915,120369244,120370892,120373005,120375574,120378711,120379702,120387675,120388663,120398545,120406610,120409009,120418095,120428130,120430027,120437008,	0	Clasp1	cmpl	cmpl	-1,0,0,1,0,2,0,2,1,1,0,0,2,0,2,2,2,2,1,1,1,1,0,0,2,0,2,0,0,0,2,0,1,0,0,0,0,
187	NM_001293301	chr1	+	120216603	120437008	120247269	120434540	36	120216603,120246985,120287346,120288732,120290011,120292073,120295425,120299317,120325179,120327193,120328847,120330398,120331365,120332441,120333027,120334485,120336360,120337117,120337751,120349372,120352842,120366811,120370647,120372938,120375410,120378632,120379558,120387531,120388556,120398394,120406366,120408818,120417966,120427923,120429910,120434453,	120217067,120247464,120287425,120288836,120290103,120292149,120295523,120299385,120325332,120327267,120328940,120330544,120331501,120332512,120333087,120334563,120336528,120337167,120337922,120349480,120353001,120366915,120370892,120373005,120375574,120378711,120379702,120387675,120388663,120398545,120406610,120409009,120418095,120428130,120430027,120437008,	0	Clasp1	cmpl	cmpl	-1,0,0,1,0,2,0,2,1,1,0,0,2,0,2,2,2,2,1,1,1,1,0,2,0,2,0,0,0,2,0,1,0,0,0,0,
187	NM_001293300	chr1	+	120216603	120437008	120247269	120434540	41	120216603,120246985,120287346,120288732,120290011,120292073,120295425,120299317,120325179,120327193,120328847,120330398,120331365,120332441,120333027,120334485,120336360,120337117,120337751,120340250,120349372,120350866,120352842,120359523,120366811,120369220,120370647,120372938,120375410,120378632,120379558,120387531,120388556,120392688,120398394,120406366,120408818,120417966,120427923,120429910,120434453,	120217067,120247464,120287425,120288836,120290103,120292149,120295523,120299385,120325332,120327267,120328940,120330544,120331501,120332512,120333087,120334563,120336528,120337167,120337922,120340274,120349480,120350893,120353001,120359631,120366915,120369244,120370892,120373005,120375574,120378711,120379702,120387675,120388663,120392805,120398545,120406610,120409009,120418095,120428130,120430027,120437008,	0	Clasp1	cmpl	cmpl	-1,0,0,1,0,2,0,2,1,1,0,0,2,0,2,2,2,2,1,1,1,1,1,1,1,0,0,2,0,2,0,0,0,2,2,0,1,0,0,0,0,
1502	NR_027901	chr1	-	120286214	120286811	120286811	120286811	1	120286214,	120286811,	0	2900060B14Rik	unk	unk	-1,
1504	NM_023755	chr1	+	120455490	120512714	120455586	120504980	15	120455490,120459787,120479846,120480414,120481261,120483913,120486553,120489525,120492304,120492443,120493661,120496176,120496934,120503120,120504933,	120455648,120459939,120479923,120480520,120481368,120484066,120486664,120489617,120492353,120492537,120493752,120496280,120497077,120503172,120512714,	0	Tfcp2l1	cmpl	cmpl	0,2,1,0,1,0,0,0,2,0,1,2,1,0,1,
188	NM_001081125	chr1	-	120661606	120881165	120663330	120829721	14	120661606,120667799,120669461,120671896,120673462,120675928,120680803,120681986,120682981,120694117,120695524,120717841,120829585,120880847,	120665723,120668136,120669743,120672061,120673612,120676063,120680926,120682203,120683183,120694303,120695727,120717947,120829752,120881165,	0	Gli2	cmpl	cmpl	1,0,0,0,0,0,0,2,1,1,2,1,0,-1,
1506	NR_105764	chr1	+	120781765	120781845	120781845	120781845	1	120781765,	120781845,	0	Mir6346	unk	unk	-1,
1510	NM_008381	chr1	-	121243008	121249794	121244867	121248632	2	121243008,121248172,	121245643,121249794,	0	Inhbb	cmpl	cmpl	1,0,
1510	NM_022327	chr1	-	121297850	121332328	121299251	121311153	5	121297850,121303440,121305460,121311039,121332122,	121299371,121303618,121305669,121311202,121332328,	0	Ralb	cmpl	cmpl	0,2,0,0,-1,
1510	NM_146103	chr1	+	121353699	121356529	121354056	121355109	1	121353699,	121356529,	0	Tmem185b	cmpl	cmpl	0,
1510	NR_126486	chr1	-	121357025	121363711	121363711	121363711	4	121357025,121362523,121363307,121363608,	121359142,121362568,121363456,121363711,	0	3830432H09Rik	unk	unk	-1,-1,-1,-1,
188	NM_145506	chr1	-	121372578	121476546	121376674	121470202	25	121372578,121377432,121378067,121381751,121382597,121395341,121397590,121400351,121406459,121426550,121427743,121432773,121435532,121436662,121442891,121443946,121444909,121445099,121447712,121448220,121449431,121451471,121461090,121470022,121476330,	121376741,121377563,121378109,121381826,121382688,121395406,121397719,121400449,121406623,121426666,121427783,121432801,121435639,121436832,121442961,121444035,121444997,121445220,121447765,121448265,121449510,121451514,121461195,121470204,121476546,	0	Epb41l5	cmpl	cmpl	2,0,0,0,2,0,0,1,2,0,2,1,2,0,2,0,2,1,2,2,1,0,0,0,-1,
1511	NM_001113416	chr1	-	121422369	121476546	121423424	121470202	17	121422369,121426550,121427743,121432773,121435532,121436662,121442891,121443946,121444909,121445099,121447712,121448220,121449431,121451471,121461090,121470022,121476330,	121423605,121426666,121427783,121432801,121435639,121436832,121442961,121444035,121444997,121445220,121447765,121448265,121449510,121451514,121461195,121470204,121476546,	0	Epb41l5	cmpl	cmpl	2,0,2,1,2,0,2,0,2,1,2,2,1,0,0,0,-1,
23	NM_019933	chr1	-	121485638	121664617	121487376	121630006	27	121485638,121495059,121503094,121506300,121507594,121510029,121510250,121512012,121515155,121519146,121519291,121520295,121533700,121535321,121543492,121549409,121553578,121568900,121570897,121592576,121592974,121593423,121600594,121600774,121611027,121629868,121664447,	121487463,121495195,121503243,121506429,121507741,121510091,121510341,121512179,121515312,121519203,121519375,121520455,121533859,121535447,121543561,121549582,121553642,121568989,121570985,121592697,121593027,121593468,121600673,121600817,121611135,121630023,121664617,	0	Ptpn4	cmpl	cmpl	0,2,0,0,0,1,0,1,0,0,0,2,2,2,2,0,2,0,2,1,2,2,1,0,0,0,-1,
1513	NM_175106	chr1	-	121735447	121740714	121737557	121738493	2	121735447,121740678,	121738700,121740714,	0	Tmem177	cmpl	cmpl	0,-1,
189	NM_001115074	chr1	-	121751064	121822756	121751064	121822756	23	121751064,121753106,121755159,121758434,121760319,121761627,121762066,121763636,121764787,121773328,121775597,121777216,121778595,121781146,121781447,121781693,121783194,121789417,121809259,121812275,121812561,121816975,121822617,	121751173,121753202,121755252,121758526,121760478,121761759,121762174,121763717,121764915,121773434,121775696,121777306,121778683,121781255,121781559,121781811,121783354,121789521,121809360,121812374,121812648,121817076,121822756,	0	Cfap221	cmpl	cmpl	2,2,2,0,0,0,0,0,1,0,0,0,2,1,0,2,1,2,0,0,0,1,0,
1514	NM_001012322	chr1	+	121834525	121891078	121834802	121890828	14	121834525,121849703,121850011,121859109,121863880,121870996,121872176,121874204,121881219,121881817,121882930,121883939,121889439,121890657,	121834877,121849818,121850056,121859217,121863984,121871094,121872309,121874358,121881280,121881887,121883022,121884066,121889481,121891078,	0	Sctr	cmpl	cmpl	0,0,1,1,1,0,2,0,1,2,0,2,0,0,
1514	NM_001311077	chr1	+	121834525	121891078	121834802	121890828	13	121834525,121849703,121859109,121863880,121870996,121872176,121874204,121881219,121881817,121882930,121883939,121889439,121890663,	121834877,121849818,121859217,121863984,121871094,121872309,121874358,121881280,121881887,121883022,121884066,121889481,121891078,	0	Sctr	cmpl	cmpl	0,0,1,1,0,2,0,1,2,0,2,0,0,
189	NM_019432	chr1	-	121894922	121901326	121895255	121901278	2	121894922,121901257,	121895870,121901326,	0	Tmem37	cmpl	cmpl	0,0,
1515	NM_007830	chr1	-	121940825	121948642	121941005	121948499	4	121940825,121943931,121947440,121948490,	121941079,121943994,121947558,121948642,	0	Dbi	cmpl	cmpl	1,1,0,0,
1515	NM_001037999	chr1	-	121940825	121948465	121941005	121948460	4	121940825,121943931,121947440,121948307,	121941079,121943994,121947558,121948465,	0	Dbi	cmpl	cmpl	1,1,0,0,
1515	NM_001172074	chr1	+	121948732	122015735	121978160	122015730	5	121948732,121978148,121988151,121993680,122015586,	121949356,121978293,121988202,121993718,122015735,	0	3110009E18Rik	cmpl	cmpl	-1,0,1,1,0,
1515	NM_028439	chr1	+	121948732	122015735	121978160	122015663	6	121948732,121978148,121988151,121993680,121998946,122015586,	121948763,121978293,121988202,121993718,121999028,122015735,	0	3110009E18Rik	cmpl	cmpl	-1,0,1,1,0,1,
1516	NM_133186	chr1	-	122053961	122092826	122055192	122071805	5	122053961,122061787,122068977,122071313,122092777,	122055474,122061952,122069505,122071813,122092826,	0	Steap3	cmpl	cmpl	0,0,0,0,-1,
1516	NM_001085409	chr1	-	122053961	122098628	122055192	122071805	6	122053961,122061787,122068977,122071313,122097528,122098483,	122055474,122061952,122069505,122071813,122097805,122098628,	0	Steap3	cmpl	cmpl	0,0,0,0,-1,-1,
1517	NM_207233	chr1	+	122168127	122170720	122168663	122170120	2	122168127,122169940,	122169347,122170720,	0	C1ql2	cmpl	cmpl	0,0,
1518	NM_010766	chr1	-	122302083	122332630	122302204	122332323	17	122302083,122304099,122304911,122305397,122306889,122312170,122312319,122313234,122313377,122315692,122316077,122318458,122319577,122321165,122321589,122322286,122332214,	122302335,122304276,122304956,122305496,122306934,122312233,122312418,122313270,122313476,122315800,122316122,122318503,122319676,122321201,122321808,122322388,122332630,	0	Marco	cmpl	cmpl	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
1519	NM_010133	chr1	+	122430032	122435537	122430578	122434735	2	122430032,122434418,	122431467,122435537,	0	En1	cmpl	cmpl	0,1,
190	NR_038008	chr1	+	122914950	122948521	122948521	122948521	5	122914950,122926584,122941303,122944854,122947403,	122915102,122926633,122941407,122945011,122948521,	0	Celrr	unk	unk	-1,-1,-1,-1,-1,
190	NR_110450	chr1	+	122914950	122948521	122948521	122948521	3	122914950,122926584,122947403,	122915102,122926633,122948521,	0	Celrr	unk	unk	-1,-1,-1,
1524	NM_001271531	chr1	-	123131898	123155224	123133451	123147386	6	123131898,123134409,123134685,123139746,123147142,123155066,	123133493,123134509,123134852,123139871,123147451,123155224,	0	Insig2	cmpl	cmpl	0,2,0,1,0,-1,
1524	NM_001271532	chr1	-	123131898	123155570	123133451	123139791	5	123131898,123134409,123134685,123139746,123155236,	123133493,123134509,123134852,123139871,123155570,	0	Insig2	cmpl	cmpl	0,2,0,0,-1,
1524	NM_133748	chr1	-	123131898	123155570	123133451	123147386	6	123131898,123134409,123134685,123139746,123147142,123155236,	123133493,123134509,123134852,123139871,123147518,123155570,	0	Insig2	cmpl	cmpl	0,2,0,1,0,-1,
1524	NM_178082	chr1	-	123131898	123160135	123133451	123147386	6	123131898,123134409,123134685,123139746,123147142,123160037,	123133493,123134509,123134852,123139871,123147518,123160135,	0	Insig2	cmpl	cmpl	0,2,0,1,0,-1,
1525	NM_001025156	chr1	+	123258612	123334006	123258761	123328789	24	123258612,123262078,123265341,123269327,123273185,123275769,123283616,123289009,123289432,123289778,123290644,123303577,123305380,123308360,123309541,123310146,123310832,123314148,123318667,123320450,123321941,123324529,123326753,123328735,	123258803,123262192,123265436,123269439,123273284,123275826,123283717,123289046,123289525,123289829,123290731,123303694,123305443,123308434,123309623,123310212,123310886,123314211,123318776,123320533,123321979,123324614,123326867,123334006,	0	Ccdc93	cmpl	cmpl	0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,
1525	NM_029955	chr1	+	123258612	123334006	123258761	123328789	24	123258612,123262078,123265341,123269327,123273185,123275769,123283616,123289009,123289432,123289781,123290644,123303577,123305380,123308360,123309541,123310146,123310832,123314148,123318667,123320450,123321941,123324529,123326753,123328735,	123258803,123262192,123265436,123269439,123273284,123275826,123283717,123289046,123289525,123289829,123290731,123303694,123305443,123308434,123309623,123310212,123310886,123314211,123318776,123320533,123321979,123324614,123326867,123334006,	0	Ccdc93	cmpl	cmpl	0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,
190	NM_010483	chr1	-	123337318	123356011	123337933	123355735	2	123337318,123354958,	123338269,123356011,	0	Htr5b	cmpl	cmpl	0,0,
1526	NM_025860	chr1	-	123381380	123395526	123381541	123395421	13	123381380,123382761,123383236,123384950,123385956,123386711,123387677,123388826,123389235,123389604,123392038,123393426,123395336,	123381684,123382939,123383293,123385064,123386109,123386873,123387817,123389141,123389336,123389740,123392149,123393714,123395526,	0	Ddx18	cmpl	cmpl	1,0,0,0,0,0,1,1,2,1,1,1,0,
2	NM_199021	chr1	-	125159683	125873105	125161794	125872989	26	125159683,125164369,125168650,125168865,125169162,125180179,125180957,125195143,125195320,125204172,125205672,125211830,125212467,125226066,125230378,125239256,125251158,125260476,125272746,125313439,125313618,125477833,125513766,125681711,125732607,125872917,	125161929,125164443,125168723,125168924,125169262,125180234,125181152,125195213,125195419,125204220,125205794,125211878,125212559,125226174,125230417,125239380,125251256,125260631,125272867,125313521,125313671,125477908,125513861,125681807,125732722,125873105,	0	Dpp10	cmpl	cmpl	0,1,0,1,0,2,2,1,1,1,2,2,0,0,0,2,0,1,0,2,0,0,1,1,0,0,
1555	NM_001205385	chr1	-	127220450	127263273	127221540	127262874	13	127220450,127222613,127224652,127224997,127230938,127233390,127234837,127236065,127238809,127243801,127245794,127262830,127263195,	127221636,127222697,127224778,127225090,127231112,127233534,127234945,127236161,127238920,127243926,127245850,127263003,127263273,	0	Actr3	cmpl	cmpl	0,0,0,0,0,0,0,0,0,1,2,0,-1,
1555	NM_001205386	chr1	-	127220450	127263273	127221540	127262874	13	127220450,127222613,127224652,127224997,127230938,127233390,127234837,127236065,127238809,127243801,127245794,127262830,127263198,	127221636,127222697,127224778,127225090,127231112,127233534,127234945,127236161,127238920,127243926,127245850,127263003,127263273,	0	Actr3	cmpl	cmpl	0,0,0,0,0,0,0,0,0,1,2,0,-1,
1555	NM_023735	chr1	-	127220450	127263273	127221540	127262874	12	127220450,127222613,127224652,127224997,127230938,127233390,127234837,127236065,127238809,127243801,127245794,127262830,	127221636,127222697,127224778,127225090,127231112,127233534,127234945,127236161,127238920,127243926,127245850,127263273,	0	Actr3	cmpl	cmpl	0,0,0,0,0,0,0,0,0,1,2,0,
194	NM_028787	chr1	+	127388561	127423230	127388790	127418654	16	127388561,127389820,127390045,127394013,127396092,127398092,127399858,127402211,127403717,127406808,127411998,127412619,127414910,127417356,127418578,127422458,	127388830,127389911,127390187,127394157,127396155,127398174,127400049,127402293,127403805,127406873,127412103,127412779,127415001,127417511,127418675,127423230,	0	Slc35f5	cmpl	cmpl	0,1,2,0,0,0,1,0,1,2,1,1,2,0,2,-1,
194	NM_027677	chr1	+	127504541	127701407	127504882	127700430	2	127504541,127699915,	127505738,127701407,	0	Gpr39	cmpl	cmpl	0,1,
1559	NM_001311090	chr1	-	127695167	127738933	127700881	127737970	3	127695167,127737936,127738848,	127701117,127738074,127738933,	0	Lypd1	cmpl	cmpl	1,0,-1,
1559	NM_145100	chr1	-	127695167	127739760	127700881	127739436	3	127695167,127737936,127739384,	127701117,127738074,127739760,	0	Lypd1	cmpl	cmpl	1,1,0,
1559	NM_001311089	chr1	-	127695167	127740474	127700881	127737970	3	127695167,127737936,127740419,	127701117,127738074,127740474,	0	Lypd1	cmpl	cmpl	1,0,-1,
24	NM_172484	chr1	-	127741181	128320473	127742288	128276002	15	127741181,127804471,127808928,127842116,127850578,127851821,127861318,127930089,127937754,127951588,128050154,128085936,128209597,128275999,128320093,	127742567,127804608,127809243,127842195,127850756,127855561,127861510,127930209,127937793,127951657,128050307,128086024,128209731,128276063,128320473,	0	Nckap5	cmpl	cmpl	0,1,1,0,2,0,0,0,0,0,0,2,0,0,-1,
24	NM_001081756	chr1	-	127741181	128658178	127742288	128523300	17	127741181,127804471,127808928,127842116,127850578,127851821,127861318,127930089,127937754,127951588,128050154,128085936,128209597,128275999,128356227,128523231,128657862,	127742567,127804608,127809243,127842195,127850756,127855561,127861510,127930209,127937793,127951657,128050307,128086024,128209731,128276063,128356301,128523360,128658178,	0	Nckap5	cmpl	cmpl	0,1,1,0,2,0,0,0,0,0,0,2,0,2,0,0,-1,
24	NM_176957	chr1	-	127741181	128658178	127742550	128523300	13	127741181,127808928,127842116,127930089,127937754,127951588,128050154,128085936,128209597,128275999,128356227,128523231,128657862,	127742567,127809243,127842195,127930209,127937793,127951657,128050307,128086024,128209731,128276063,128356301,128523360,128658178,	0	Nckap5	cmpl	cmpl	1,1,0,0,0,0,0,2,0,2,0,0,-1,
196	NM_145128	chr1	+	129032531	129310518	129134321	129310271	18	129032531,129077335,129134179,129148149,129192693,129193948,129210466,129212313,129214888,129218289,129225052,129239672,129273787,129287381,129296737,129299046,129307010,129310072,	129032973,129077385,129134562,129148311,129192770,129194038,129210538,129212475,129215058,129218424,129225186,129239806,129273937,129287528,129296854,129299121,129307168,129310518,	0	Mgat5	cmpl	cmpl	-1,-1,0,1,1,0,0,0,0,2,2,1,0,0,0,0,0,2,
196	NM_028135	chr1	-	129317887	129505567	129319145	129505175	8	129317887,129323263,129327729,129346890,129378871,129380306,129496196,129504976,	129319206,129323405,129327841,129346987,129378963,129380350,129496316,129505567,	0	Tmem163	cmpl	cmpl	2,1,0,2,0,1,1,0,
